Title,Description,Link,Site,Label
"تركي العواد: مؤتمر ""الكفاءة المالية"" محبط.. وتصريح الرئيس غريب",وصف تركي العواد أستاذ الإعلام ولاعب كرة القدم الدولي السابق مؤتمر لجنة الكفاءة المالية الذي عقد يوم الثلاثاء بالمحبط، مشيراً إلى أن تصريحات رئيسها ...,https://www.alarabiya.net//sport/saudi-sport/2022/02/16/تركي-العواد-مؤتمر-الكفاءة-المالية-محبط-وتصريح-الرئيس-غريب,Al-Arabiya,Sport
تغريم حمدالله.. والاكتفاء بإيقاف تاليسكا مباراة واحدة,أعلنت لجنة الانضباط والأخلاق في الاتحاد السعودي لكرة القدم الاكتفاء بإيقاف أندرسون تاليسكا لاعب النصر مباراة الإيقاف التلقائي عقب طرده أمام اتحاد جدة ...,https://www.alarabiya.net//sport/saudi-sport/2022/02/16/تغريم-حمدالله-والاكتفاء-بايقاف-تاليسكا-مباراة-واحدة,Al-Arabiya,Sport
مانشستر سيتي يقسو على سبورتنغ بخماسية,وجه مانشستر سيتي إنذارا شديد اللهجة إلى منافسيه في بطولة دوري أبطال أوروبا لكرة القدم بفوزه الساحق 5 - صفر على مضيفه سبورتنغ لشبونة يوم الثلاثاء في ...,https://www.alarabiya.net//sport/international-sport/2022/02/16/مانشستر-سيتي-يقسو-على-سبورتنغ-بخماسية,Al-Arabiya,Sport
الزمالك يتلقى خسارته الثانية في الدوري المصري,تلقى الزمالك حامل لقب الدوري المصري الممتاز لكرة القدم الهزيمة الثانية هذا الموسم، عندما خسر 2-صفر أمام مضيفه سموحة يوم الثلاثاء.ومنح البديل النيجيري ...,https://www.alarabiya.net//sport/arab-sport/2022/02/15/الزمالك-يتلقى-خسارته-الثانية-في-الدوري-المصري,Al-Arabiya,Sport
مدرب ليفربول: صلاح وماني لا يشربان الكحول,أكد يورغن كلوب مدرب ليفربول يوم الثلاثاء أن عدم تناول نجمي فريقه محمد صلاح وساديو ماني الكحول يساهم في تعافيهما بشكل أسرع، وذلك مع عودة الثنائي إلى ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/كلوب-صلاح-وماني-لا-يشربان-الكحول,Al-Arabiya,Sport
ميسي عانى من الخيانة في برشلونة.. واضطر للبحث عن علاج,"كشف صحيفة ""إيل بايس"" يوم الثلاثاء أن ليونيل ميسي تعرض للخيانة من قبل صديقه جيرارد بيكيه والرئيس جوان لابورتا قبل الإعلان عن مغادرته النادي، مشيراً إلى ...",https://www.alarabiya.net//sport/international-sport/2022/02/15/ميسي-تعرض-للخيانة-في-برشلونة-واضطر-للبحث-عن-علاج,Al-Arabiya,Sport
مبخوت يصبح الهداف التاريخي للدوري الإماراتي,أحرز علي مبخوت هدفا من ركلة جزاء في بداية الشوط الثاني في فوز الجزيرة 3-صفر على مضيفه الظفرة في مباراة مؤجلة، ليصبح الهداف التاريخي لدوري المحترفين ...,https://www.alarabiya.net//sport/arab-sport/2022/02/15/مبخوت-يصبح-الهداف-التاريخي-للدوري-الاماراتي,Al-Arabiya,Sport
إنزاغي: ليفربول مرشح للفوز على إنتر,وصف مدرب إنتر ميلان سيموني إنزاغي ليفربول بأنه واحد من أفضل الفرق في أوروبا، لكنه يعتقد أن فريقه يمتلك الجودة اللازمة ليكون ندا له في ذهاب دور الستة ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/انزاغي-ليفربول-مرشح-للفوز-على-انتر,Al-Arabiya,Sport
مولر: هيبة بايرن ميونخ على المحك,يعلم فريق بايرن ميونخ الألماني لكرة القدم أن هيبته ستكون على المحك إذا خسر أمام ريد بول سالزبورغ يوم الأربعاء في ذهاب دور الـ16 بدوري أبطال أوروبا، ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/مولر-هيبة-بايرن-ميونخ-على-المحك,Al-Arabiya,Sport
ميسي يحطم مبيعات قمصان باريس.. ويضرب أرقام نيمار,حقق باريس سان جيرمان قفزة في الأرقام التجارية بعد وصول ليونيل ميسي إلى النادي في الصيف الماضي قادما من برشلونة الإسباني، وتفوقت أرقامه على الثنائي ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/ميسي-يحطم-مبيعات-قمصان-باريس-ويضرب-أرقام-نيمار,Al-Arabiya,Sport
بوستيكوغلو: أستراليا لم تستغل الفوز بكأس آسيا 2015,شكك أنجي بوستيكوغلو مدرب أستراليا السابق في قدرة هذا الفريق على الوجود ضمن فرق الصفوة في كرة القدم، واعترف أنه بالغ في تقدير النتائج المترتبة على حصد ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/بوستيكوغلو-أستراليا-لم-تستغل-الفوز-بكأس-آسيا-2015,Al-Arabiya,Sport
"ملحمة نارية بين إنتر وليفربول في ""سان سيرو""","يشهد ملعب ""سان سيرو"" مساء الأربعاء ملحمة نارية بين إنتر بطل إيطاليا وضيفه ليفربول الإنجليزي في مباراة حذرة لعملاقين في الكرة الأوروبية في ذهاب الدور ...",https://www.alarabiya.net//sport/international-sport/2022/02/15/ملحمة-نارية-بين-انتر-وليفربول-في-سان-سيرو-,Al-Arabiya,Sport
نيمار ينضم إلى قائمة باريس في مباراة ريال مدريد,سيكون البرازيلي نيمار متاحا للعب مع فريق باريس سان جيرمان الفرنسي لكرة القدم، عندما يواجه ريال مدريد، اليوم الثلاثاء، في ذهاب دور الـ16 ببطولة دوري ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/نيمار-ينضم-الى-قائمة-باريس-في-مباراة-ريال-مدريد,Al-Arabiya,Sport
الأهلي يجدول 43 مليوناً.. والهلال يحصل على الدعم الأعلى ,أعلنت لجنة الكفاءة المالية بوزارة الرياضة، يوم الثلاثاء، ما تم سداده من الالتزامات المالية واجبة السداد حتى 30 سبتمبر 2021، بالنسبة لأندية دوري كأس ...,https://www.alarabiya.net//sport/saudi-sport/2022/02/15/الأهلي-يجدول-43-مليوناً-والهلال-يحصل-على-الدعم-الأعلى-,Al-Arabiya,Sport
بيريز يجتمع بالخليفي في باريس,كشفت تقارير صحافية، يوم الثلاثاء، أن فلورنتينو بيريز، رئيس نادي ريال مدريد الإسباني، التقى بناصر الخليفي، رئيس باريس سان جيرمان، وتناولا الغداء سويا ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/بيريز-يجتمع-بالخليفي-في-باريس-,Al-Arabiya,Sport
إيطاليا تطلب من البرازيل تسليم روبينيو,طلبت إيطاليا تسليم نجم كرة القدم البرازيلي السابق روبينيو من بلاده، وذلك على خلفية إدانته في قضية اغتصاب.وكان نجم ميلان السابق قد حُكم عليه بالسجن ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/ايطاليا-تطلب-من-البرازيل-تسليم-روبينيو,Al-Arabiya,Sport
10 آلاف تذكرة مجانية للمشجعين لحضور نهائي أبطال أوروبا,أعلن الاتحاد الأوروبي لكرة القدم الثلاثاء أنه سيقدم عشرة آلاف تذكرة مجانية للمشجعين لحضور نهائي دوري أبطال أوروبا للرجال هذا الموسم، لمكافأتهم على ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/10-آلاف-تذكرة-مجانية-للمشجعين-لحضور-نهائي-أبطال-أوروبا,Al-Arabiya,Sport
الشرطة توضح سبب استخدام رذاذ الفلفل في لقاء إيفرتون وليدز,دافعت الشرطة البريطانية عن استخدام رذاذ الفلفل ضد مشجعي ليدز يونايتد في مباراة الدوري الإنجليزي الممتاز لكرة القدم أمام إيفرتون يوم السبت وقالت إن ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/الشرطة-توضح-سبب-استخدام-رذاذ-الفلفل-في-لقاء-ايفرتون-وليدز,Al-Arabiya,Sport
رانغنيك يكشف حقيقية تجريد ماغواير من شارة القيادة,كشف رالف رانغنيك مدرب مانشستر يونايتد المؤقت أنه لا ينوي تجريد هاري ماغواير من شارة القيادة بعد تراجع مستواه مع ناديه المنتمي للدوري الإنجليزي الممتاز ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/رانغنيك-يكشف-حقيقية-تجريد-ماغواير-من-شارة-القيادة,Al-Arabiya,Sport
ديوكوفيتش: لن يجبرني أحد على اللقاح,قال الصربي نوفاك ديوكوفيتش المصنف الأول عالميا في التنس إنه لا يعارض التطعيم ضد كوفيد-19 لكنه سينسحب من البطولات الكبرى إذا تم إجباره على تلقي ...,https://www.alarabiya.net//sport/international-sport/2022/02/15/ديوكوفيتش-لن-يجبرني-أحد-على-اللقاح,Al-Arabiya,Sport
الهلال يتعاقد مع رامون دياز حتى نهاية الموسم,أعلنت إدارة نادي الهلال يوم الاثنين تعاقدها مع الأرجنتيني رامون دياز مدربا للفريق الأول بعد إقالة سابقه البرتغالي ليوناردو جارديم.وجاء في بيان نادي ...,https://www.alarabiya.net//sport/saudi-sport/2022/02/14/الهلال-يتعاقد-مع-رامون-دياز-حتى-نهاية-الموسم,Al-Arabiya,Sport
